StudentID,University,Major,RegisteredDate,GraduationDate,Logins,ProfileCompleted,ResumeUploads,ApplicationsSubmitted,CareerFairAttendance,WorkshopAttendance,InfoSessionAttendance,ResumeWorkshopAttended,InterviewInvites,ShortlistedCount,InternshipPlacement,InternshipEmployer,InternshipStartDate,FullTimePlacement,FullTimeEmployer,FullTimePlacementDate,DaysToFullTimeJob,Applications_Tech,Applications_Finance,Applications_Healthcare,Applications_Education,Applications_Manufacturing
S00772,NYU,Liberal Arts,2025-05-30,2029-03-26,134,1,3,37,2,4,3,1,8,2,1,Amazon,2028-10-09,1,Cisco,2029-05-28,63.0,2,8,8,7,6
S00773,Arizona State U.,Liberal Arts,2024-11-01,2028-03-28,136,1,5,37,2,4,2,1,8,5,1,Johnson & Johnson,2027-09-04,1,EY,2029-01-18,296.0,9,9,2,8,6
S00774,Penn State,Liberal Arts,2024-12-11,2028-07-20,157,1,5,27,3,6,2,1,2,2,1,Tesla,2028-03-18,1,Tesla,2029-04-26,280.0,6,8,7,7,12
S00775,Ohio State,Liberal Arts,2024-06-17,2028-01-09,159,1,2,28,3,2,2,1,4,3,1,Apple,2027-10-07,1,Johnson & Johnson,2028-06-01,144.0,15,3,7,7,6
S00776,UT Austin,Liberal Arts,2024-08-04,2027-08-15,148,1,3,48,3,3,2,1,7,4,1,Deloitte,2026-12-18,1,Microsoft,2027-12-09,116.0,10,8,6,9,7
S00777,Georgia Tech,Liberal Arts,2025-12-29,2029-11-26,143,0,4,27,4,4,2,1,9,4,1,Goldman Sachs,2029-08-19,1,Intel,2030-05-05,160.0,2,8,6,8,7
S00778,Penn State,Liberal Arts,2025-09-30,2028-10-23,155,0,2,43,5,5,2,1,6,3,1,Pfizer,2028-07-13,1,Pfizer,2029-01-16,85.0,6,8,3,4,6
S00779,Arizona State U.,Liberal Arts,2024-02-19,2028-02-06,156,1,2,37,1,4,2,1,11,5,1,Goldman Sachs,2027-10-10,1,Goldman Sachs,2028-10-20,257.0,5,4,8,9,9
S00780,UCLA,Liberal Arts,2025-07-14,2028-11-19,152,1,3,37,2,5,1,1,8,2,1,Johnson & Johnson,2028-04-22,0,,,,7,8,8,15,7
S00781,UT Austin,Liberal Arts,2024-07-29,2028-07-18,143,1,3,41,4,4,3,1,2,1,1,Meta,2028-04-17,1,Pfizer,2029-03-20,245.0,7,2,7,4,9
S00782,UCLA,Liberal Arts,2025-11-09,2029-08-01,158,1,3,26,1,2,2,1,1,0,1,EY,2029-02-23,0,,,,8,8,3,10,7
S00783,Purdue,Liberal Arts,2025-12-18,2029-02-25,128,1,1,33,2,6,2,1,5,2,0,,,1,Cisco,2029-10-27,244.0,10,6,8,5,6
S00784,UCLA,Liberal Arts,2025-06-07,2029-04-18,116,1,5,38,2,3,1,1,4,3,1,Meta,2028-12-19,1,Intel,2029-07-15,88.0,5,8,8,3,5
S00785,UCLA,Liberal Arts,2025-05-24,2028-09-01,146,1,3,46,4,5,2,1,10,4,1,Intel,2028-04-13,1,Cisco,2029-02-12,164.0,9,8,7,4,7
S00786,Penn State,Liberal Arts,2024-07-25,2028-01-24,155,1,1,30,2,3,3,1,6,3,0,,,1,Meta,2028-09-19,239.0,9,8,8,9,5
S00787,UT Austin,Liberal Arts,2024-02-10,2027-11-16,171,0,1,24,2,4,0,1,5,2,1,General Electric,2027-04-13,0,,,,6,4,9,2,4
S00788,Ohio State,Liberal Arts,2025-12-05,2029-08-07,134,1,5,34,2,4,2,1,3,0,1,Apple,2029-02-14,1,Google,2029-09-07,31.0,7,1,10,7,7
S00789,UCSD,Liberal Arts,2024-04-01,2027-05-27,159,1,3,30,4,4,2,1,6,4,0,,,1,Amazon,2028-03-04,282.0,8,7,7,6,10
S00790,UCLA,Liberal Arts,2025-06-07,2028-07-14,161,1,3,40,4,4,2,1,4,2,1,General Electric,2028-03-21,1,Pfizer,2028-12-22,161.0,16,6,8,7,5
S00791,Ohio State,Liberal Arts,2025-04-12,2028-09-09,147,1,3,39,2,3,2,1,6,3,1,JPMorgan Chase,2028-04-05,1,Microsoft,2028-11-03,55.0,4,4,11,5,6
S00792,UT Austin,Liberal Arts,2024-02-10,2027-07-07,157,1,2,45,3,5,2,1,2,1,1,Intel,2027-01-06,1,Goldman Sachs,2028-01-13,190.0,4,8,6,6,7
S00793,Boston University,Liberal Arts,2024-04-28,2027-06-15,149,1,6,37,2,5,1,1,5,3,1,Google,2027-03-06,1,Pfizer,2027-09-23,100.0,8,9,15,5,7
S00794,UCSD,Liberal Arts,2024-06-23,2027-12-08,145,0,1,32,4,4,2,1,5,4,1,General Electric,2027-06-10,1,EY,2028-08-18,254.0,7,7,4,6,9
S00795,Michigan,Liberal Arts,2024-04-05,2027-10-12,149,1,3,27,4,4,2,1,2,0,1,Amazon,2027-04-18,1,Goldman Sachs,2028-01-08,88.0,7,8,6,8,10
S00796,NYU,Liberal Arts,2025-04-12,2028-08-28,124,1,5,37,2,2,1,1,2,1,0,,,1,Johnson & Johnson,2029-04-12,227.0,4,7,12,6,4
S00797,Florida,Liberal Arts,2025-03-07,2029-02-01,139,1,2,26,3,4,0,1,6,2,0,,,1,Microsoft,2029-05-27,115.0,13,4,10,8,11
S00798,UT Austin,Liberal Arts,2025-12-13,2029-01-11,169,1,1,36,2,2,3,1,5,2,1,Microsoft,2028-09-03,1,General Electric,2029-09-11,243.0,11,5,8,7,8
S00799,Purdue,Liberal Arts,2025-05-09,2029-02-23,126,0,3,44,2,6,3,1,8,3,1,Amazon,2028-08-05,1,Intel,2029-10-05,224.0,6,5,7,8,9
S00800,Georgia Tech,Liberal Arts,2025-09-18,2028-10-01,151,1,4,32,4,5,1,1,10,6,1,JPMorgan Chase,2028-05-31,1,Microsoft,2029-07-07,279.0,9,14,6,12,7
S00801,NYU,Liberal Arts,2025-03-27,2028-04-18,161,1,3,27,3,1,2,1,6,2,0,,,1,Meta,2028-06-19,62.0,7,11,2,4,8
S00802,UCSD,Liberal Arts,2024-11-17,2027-11-23,151,1,3,37,2,4,1,1,8,5,1,Intel,2027-04-13,1,Pfizer,2028-04-15,144.0,5,4,6,8,9
S00803,Georgia Tech,Liberal Arts,2025-06-15,2029-03-08,149,1,1,32,4,5,2,1,10,5,0,,,0,,,,7,7,3,7,6
S00804,Boston University,Liberal Arts,2025-12-18,2029-10-29,155,1,3,39,0,4,2,1,9,5,0,,,0,,,,5,6,11,11,6
S00805,UCLA,Liberal Arts,2025-03-19,2029-02-19,174,0,1,31,2,5,3,1,10,2,1,JPMorgan Chase,2028-09-19,1,Pfizer,2029-09-14,207.0,5,8,9,4,10
S00806,UCSD,Liberal Arts,2025-10-18,2029-05-02,148,1,2,27,3,5,3,1,8,5,0,,,1,Cisco,2029-08-16,106.0,7,8,12,8,7
S00807,Penn State,Liberal Arts,2025-09-19,2028-10-15,150,0,1,31,3,5,2,1,8,4,0,,,1,Pfizer,2028-11-19,35.0,7,9,5,8,4
S00808,UT Austin,Liberal Arts,2025-06-01,2029-01-26,149,1,3,40,3,5,2,1,5,3,0,,,1,Cisco,2029-11-05,283.0,6,15,7,8,8
S00809,UT Austin,Liberal Arts,2024-03-17,2027-11-23,134,1,0,40,4,3,3,1,1,0,0,,,1,Apple,2028-06-04,194.0,5,4,4,7,10
S00810,Georgia Tech,Liberal Arts,2024-10-11,2027-11-05,156,1,1,24,2,4,2,1,6,4,0,,,1,Apple,2028-08-20,289.0,4,10,10,10,11
S00811,Penn State,Liberal Arts,2025-10-20,2029-04-30,140,1,2,58,2,4,2,1,9,3,1,Cisco,2028-10-19,1,Microsoft,2029-09-27,150.0,10,6,13,7,8
S00812,Florida,Liberal Arts,2025-03-30,2029-01-16,151,1,5,39,3,6,3,1,7,3,0,,,1,Microsoft,2029-10-02,259.0,7,2,7,3,10
S00813,Florida,Liberal Arts,2025-04-02,2028-09-09,142,1,5,39,4,4,1,1,9,3,1,JPMorgan Chase,2028-05-12,1,Microsoft,2028-10-18,39.0,6,6,7,3,7
S00814,NYU,Liberal Arts,2025-02-26,2028-03-15,156,1,1,30,3,5,1,1,2,2,0,,,1,Cisco,2028-04-14,30.0,12,5,9,7,12
S00815,UCLA,Liberal Arts,2025-09-10,2029-07-22,148,1,2,49,3,4,2,1,8,4,1,General Electric,2029-02-05,1,Deloitte,2030-05-08,290.0,5,6,3,3,7
S00816,Ohio State,Liberal Arts,2025-11-01,2029-10-09,142,1,4,38,4,3,3,1,8,4,0,,,1,Tesla,2030-06-29,263.0,1,5,9,5,4
S00817,Georgia Tech,Liberal Arts,2024-02-25,2027-06-18,134,1,3,29,3,5,2,1,6,2,1,Tesla,2026-11-24,1,Johnson & Johnson,2028-03-16,272.0,12,9,2,6,3
S00818,UCSD,Liberal Arts,2025-01-07,2028-08-25,153,1,1,27,2,6,2,1,8,6,0,,,1,Microsoft,2028-11-21,88.0,6,10,5,8,15
S00819,UCSD,Liberal Arts,2024-08-15,2027-08-16,150,1,5,39,4,3,2,1,5,5,1,Tesla,2027-02-20,1,Deloitte,2028-02-11,179.0,5,8,6,9,9
S00820,Penn State,Liberal Arts,2025-01-17,2029-01-10,177,1,3,31,4,3,1,1,4,1,1,Google,2028-09-15,1,JPMorgan Chase,2029-05-04,114.0,11,3,10,10,10
S00821,UT Austin,Liberal Arts,2025-02-23,2028-04-17,150,1,5,37,1,2,0,1,6,2,1,EY,2027-11-14,1,Apple,2028-08-25,130.0,4,4,6,10,7
S00822,UCLA,Liberal Arts,2025-02-06,2028-05-26,145,1,1,43,2,4,3,1,1,1,1,Cisco,2027-11-01,1,Johnson & Johnson,2028-09-30,127.0,6,6,9,5,7
S00823,Georgia Tech,Liberal Arts,2024-04-20,2027-11-18,145,1,6,35,2,1,1,1,2,1,1,General Electric,2027-08-09,0,,,,11,8,4,4,5
S00824,UCSD,Liberal Arts,2025-11-19,2029-09-15,137,1,2,34,1,1,1,1,8,4,1,Intel,2029-05-17,0,,,,11,7,3,7,8
S00825,Florida,Liberal Arts,2025-04-13,2029-03-15,132,1,5,34,3,4,1,1,9,3,1,Deloitte,2028-07-18,1,JPMorgan Chase,2029-06-21,98.0,9,11,7,4,8
S00826,Arizona State U.,Liberal Arts,2025-06-27,2028-07-20,152,1,3,41,2,3,0,1,7,3,1,General Electric,2027-12-02,1,Cisco,2029-03-28,251.0,8,6,8,10,7
S00827,Purdue,Liberal Arts,2025-05-09,2029-01-23,160,1,4,44,2,3,3,1,4,2,1,Johnson & Johnson,2028-09-10,0,,,,10,9,6,5,9
S00828,Purdue,Liberal Arts,2024-06-26,2027-08-30,156,1,4,36,3,4,3,1,7,3,1,Goldman Sachs,2027-05-06,1,Deloitte,2028-03-11,194.0,4,5,3,8,4
S00829,NYU,Liberal Arts,2025-03-04,2029-01-08,167,1,5,43,3,3,3,1,5,4,1,Meta,2028-08-08,1,Tesla,2029-08-29,233.0,4,9,14,5,0
S00830,Michigan,Liberal Arts,2025-04-08,2028-06-14,155,1,2,36,3,3,0,1,4,3,1,Goldman Sachs,2028-02-10,1,Meta,2029-04-02,292.0,8,11,9,10,2
S00831,Boston University,Liberal Arts,2025-07-14,2028-12-20,152,1,4,37,4,2,3,1,9,7,0,,,1,Apple,2029-05-10,141.0,8,7,5,10,5
S00832,Ohio State,Liberal Arts,2025-10-01,2029-09-30,148,1,4,39,3,3,2,1,2,0,0,,,1,Pfizer,2030-03-27,178.0,12,8,6,9,7
S00833,Georgia Tech,Liberal Arts,2025-11-19,2029-01-24,146,1,4,30,3,6,4,1,11,7,1,Deloitte,2028-09-11,1,Johnson & Johnson,2029-08-07,195.0,5,6,10,7,4
S00834,UCLA,Liberal Arts,2024-12-26,2028-10-08,147,0,1,30,3,6,1,1,10,5,0,,,1,EY,2029-07-10,275.0,5,3,7,6,6
S00835,Purdue,Liberal Arts,2025-11-14,2029-11-11,155,1,3,28,3,5,2,1,3,3,1,Pfizer,2029-04-29,1,General Electric,2030-05-06,176.0,4,2,8,4,5
S00836,NYU,Liberal Arts,2024-01-14,2027-10-07,140,1,5,35,4,6,1,1,12,3,1,Google,2027-06-12,0,,,,6,8,6,5,8
S00837,NYU,Liberal Arts,2024-05-28,2027-06-24,136,1,2,35,1,4,1,1,4,2,0,,,1,Apple,2027-08-21,58.0,10,9,8,7,7
S00838,Michigan,Liberal Arts,2024-06-13,2027-11-06,152,1,5,41,2,5,2,1,12,6,1,Amazon,2027-06-05,0,,,,5,9,7,7,6
S00839,Arizona State U.,Liberal Arts,2025-12-08,2029-05-07,140,1,3,43,3,2,1,1,5,4,1,Intel,2028-12-16,1,Tesla,2029-06-22,46.0,6,7,6,6,10
S00840,Florida,Liberal Arts,2024-04-14,2028-02-23,158,1,2,30,1,3,2,1,4,3,0,,,1,Johnson & Johnson,2028-07-16,144.0,10,6,8,7,7
S00841,UCSD,Liberal Arts,2025-07-28,2029-02-11,147,1,5,36,3,2,1,1,3,0,1,Deloitte,2028-09-14,1,Johnson & Johnson,2029-08-07,177.0,7,3,6,8,10
S00842,UCSD,Liberal Arts,2024-02-18,2027-08-31,145,1,2,40,2,5,2,1,5,2,1,Goldman Sachs,2027-02-23,0,,,,5,7,8,6,4
S00843,UCSD,Liberal Arts,2024-11-16,2028-08-24,177,1,6,34,4,3,2,1,6,3,1,Google,2028-05-13,1,Apple,2029-01-29,158.0,10,6,12,2,10
S00844,Purdue,Liberal Arts,2025-03-29,2028-07-21,127,1,2,29,2,5,3,1,7,5,1,Intel,2028-01-19,0,,,,7,5,7,8,3
S00845,Purdue,Liberal Arts,2025-07-13,2029-05-16,139,1,1,33,2,3,2,1,8,7,1,Intel,2028-12-27,1,Meta,2029-09-22,129.0,6,5,5,11,8
S00846,Florida,Liberal Arts,2024-06-30,2028-06-13,155,1,6,37,3,3,2,1,7,4,1,Amazon,2028-02-25,1,Johnson & Johnson,2028-10-09,118.0,8,4,4,6,6
S00847,Penn State,Liberal Arts,2024-05-02,2027-11-11,142,1,3,29,3,6,3,1,10,7,0,,,0,,,,7,8,9,11,7
S00848,Arizona State U.,Liberal Arts,2025-03-14,2028-08-02,165,1,0,43,5,3,1,1,7,4,1,Meta,2027-12-14,0,,,,7,5,8,4,4
S00849,UT Austin,Liberal Arts,2024-06-13,2028-04-07,145,1,2,44,1,4,1,1,11,4,1,Google,2027-11-04,1,JPMorgan Chase,2028-10-23,199.0,6,8,5,7,8
S00850,Boston University,Liberal Arts,2024-06-07,2027-06-27,153,1,5,42,1,2,0,1,3,2,0,,,1,General Electric,2027-10-13,108.0,3,7,6,6,6
S00851,Georgia Tech,Liberal Arts,2025-09-03,2028-09-28,139,1,1,40,3,3,1,1,9,3,0,,,0,,,,8,3,4,5,8
S00852,UCSD,Liberal Arts,2025-09-22,2029-08-25,170,1,4,28,3,5,0,1,8,4,0,,,1,JPMorgan Chase,2030-02-25,184.0,9,9,3,11,8
S00853,Purdue,Liberal Arts,2025-07-17,2029-01-15,151,0,8,41,4,6,2,1,13,2,0,,,1,Intel,2029-03-23,67.0,6,9,8,11,5
S00854,Boston University,Liberal Arts,2024-11-21,2028-08-16,126,1,2,30,3,5,2,1,3,2,1,Amazon,2028-03-23,1,Microsoft,2029-06-08,296.0,4,4,5,6,9
S00855,Penn State,Liberal Arts,2024-06-12,2028-01-10,170,1,1,39,4,4,2,1,12,3,1,Deloitte,2027-05-26,0,,,,4,7,1,14,4
S00856,NYU,Liberal Arts,2024-04-04,2027-09-29,139,1,4,30,2,4,3,1,1,1,1,General Electric,2027-05-06,1,Pfizer,2028-02-15,139.0,7,4,7,4,3
S00857,Georgia Tech,Liberal Arts,2024-12-05,2028-06-06,168,1,6,21,4,7,1,1,12,5,1,Apple,2027-12-24,1,Deloitte,2029-03-06,273.0,4,9,13,5,9
S00858,UCSD,Liberal Arts,2024-01-10,2027-03-08,162,1,2,38,2,4,2,1,13,7,0,,,1,JPMorgan Chase,2027-10-01,207.0,9,9,5,8,8
S00859,Ohio State,Liberal Arts,2025-10-19,2029-08-28,154,1,2,33,2,5,1,1,7,4,0,,,0,,,,2,5,5,9,5
S00860,Purdue,Liberal Arts,2024-09-06,2027-09-26,149,1,9,40,3,3,1,1,7,4,0,,,1,Goldman Sachs,2028-04-07,194.0,4,6,6,5,9
S00861,UCLA,Liberal Arts,2025-01-30,2028-06-09,132,1,5,33,1,4,2,1,6,4,0,,,1,Google,2028-11-30,174.0,6,4,10,6,6
S00862,Penn State,Liberal Arts,2025-01-18,2028-10-07,146,0,4,37,3,4,2,1,7,4,0,,,1,JPMorgan Chase,2029-07-24,290.0,6,6,8,7,8
S00863,Florida,Liberal Arts,2024-02-14,2027-07-14,144,1,2,36,2,3,3,1,5,4,1,Tesla,2027-02-25,1,Microsoft,2028-05-02,293.0,6,8,7,7,7
S00864,UCLA,Liberal Arts,2024-06-20,2028-03-21,131,1,6,42,2,6,2,1,6,2,1,Google,2027-08-08,1,Apple,2028-05-23,63.0,9,5,8,9,6
S00865,UCSD,Liberal Arts,2025-10-06,2029-01-22,150,1,2,47,3,3,3,1,1,1,1,Cisco,2028-07-08,1,Apple,2029-04-15,83.0,13,8,6,4,7
S00866,Penn State,Liberal Arts,2025-12-20,2029-07-29,141,1,4,37,3,2,1,1,9,6,0,,,0,,,,7,8,8,6,5
S00867,UCSD,Liberal Arts,2024-03-14,2028-02-28,146,1,2,34,2,7,2,1,7,2,1,Google,2027-10-22,1,Johnson & Johnson,2028-11-19,265.0,14,8,8,8,8
S00868,Georgia Tech,Liberal Arts,2024-02-08,2027-03-23,150,1,1,33,0,3,1,1,8,5,0,,,1,Google,2027-05-29,67.0,5,12,10,7,6
S00869,UT Austin,Liberal Arts,2024-09-14,2028-06-25,146,1,1,33,2,2,1,1,6,1,0,,,1,EY,2028-08-30,66.0,6,7,14,9,4
S00870,Ohio State,Liberal Arts,2024-09-21,2028-04-16,147,1,1,28,4,3,3,1,5,3,0,,,1,JPMorgan Chase,2028-11-30,228.0,8,7,9,6,2
S00871,UCSD,Liberal Arts,2025-02-18,2028-09-26,158,1,4,38,4,5,3,1,8,3,1,Google,2028-04-09,1,Pfizer,2029-05-13,229.0,7,3,7,8,8
S00872,UCLA,Liberal Arts,2025-07-01,2028-07-03,166,1,1,33,0,4,2,1,7,5,1,Intel,2028-03-19,0,,,,5,10,5,8,10
S00873,Boston University,Liberal Arts,2025-08-22,2028-09-13,162,1,5,31,1,5,2,1,5,4,1,Tesla,2028-05-28,1,Microsoft,2029-06-27,287.0,7,5,11,9,6
S00874,Michigan,Liberal Arts,2025-12-03,2029-05-05,147,1,4,38,3,4,3,1,6,3,1,Meta,2029-01-13,1,Goldman Sachs,2030-01-14,254.0,7,8,9,7,6
S00875,NYU,Liberal Arts,2025-11-07,2028-11-21,146,1,1,43,2,5,2,1,8,2,0,,,1,Amazon,2029-08-20,272.0,2,6,4,13,7
S00876,Penn State,Liberal Arts,2024-08-13,2027-10-21,158,1,10,44,3,4,1,1,4,0,0,,,0,,,,8,7,3,4,9
S00877,Boston University,Liberal Arts,2025-02-04,2028-11-09,156,1,0,33,3,5,4,1,5,3,1,Pfizer,2028-05-28,1,Meta,2029-02-20,103.0,10,7,4,7,7
S00878,UCSD,Liberal Arts,2025-10-25,2029-05-03,140,1,1,38,1,5,5,1,8,4,1,Deloitte,2029-01-31,0,,,,9,4,5,10,8
S00879,Penn State,Liberal Arts,2024-05-24,2027-07-26,160,1,1,27,2,6,2,1,6,3,1,Google,2027-04-17,1,Deloitte,2028-03-13,231.0,8,7,6,3,7
S00880,Penn State,Liberal Arts,2024-03-28,2027-08-31,152,1,2,30,3,5,3,1,6,4,1,Johnson & Johnson,2027-04-10,1,Apple,2028-03-24,206.0,8,2,5,5,8
S00881,NYU,Liberal Arts,2025-10-23,2029-07-11,150,1,3,43,4,3,3,1,11,2,1,Amazon,2029-03-07,1,Apple,2029-11-12,124.0,5,12,6,4,3
S00882,Purdue,Liberal Arts,2024-09-15,2027-12-23,132,1,2,31,3,5,2,1,5,3,1,Amazon,2027-08-26,1,Cisco,2028-02-18,57.0,7,8,10,14,8
S00883,Penn State,Liberal Arts,2025-04-17,2029-03-12,149,1,3,39,4,2,2,1,11,5,1,Microsoft,2028-07-25,1,Pfizer,2029-09-06,178.0,11,8,1,3,9
S00884,UCLA,Liberal Arts,2024-09-13,2027-11-02,145,1,4,41,4,4,2,1,5,4,0,,,1,Johnson & Johnson,2028-03-12,131.0,5,9,9,9,7
S00885,Purdue,Liberal Arts,2025-05-13,2028-10-28,143,1,0,47,3,4,1,1,5,2,1,Amazon,2028-04-30,0,,,,7,9,5,8,2
S00886,UCSD,Liberal Arts,2025-11-02,2029-03-01,167,1,4,25,2,3,2,1,3,2,1,Meta,2028-11-06,1,General Electric,2029-05-05,65.0,10,7,7,4,8
S00887,Ohio State,Liberal Arts,2024-11-21,2028-07-26,151,1,1,25,2,5,2,1,14,6,1,Tesla,2028-01-03,1,Johnson & Johnson,2029-01-28,186.0,5,9,7,6,7
S00888,Purdue,Liberal Arts,2024-06-05,2028-03-20,136,1,4,31,3,7,1,1,7,2,1,Tesla,2027-07-29,0,,,,8,6,9,2,10
S00889,Georgia Tech,Liberal Arts,2025-03-14,2028-06-07,150,1,2,27,3,4,2,1,4,0,0,,,1,Tesla,2028-07-09,32.0,6,13,6,7,7
S00890,Ohio State,Liberal Arts,2024-08-14,2028-08-12,164,1,6,36,3,5,2,1,8,4,0,,,1,Meta,2029-04-22,253.0,10,6,6,6,7
S00891,Georgia Tech,Liberal Arts,2024-05-17,2028-04-28,143,1,1,32,2,5,3,1,6,2,1,General Electric,2027-11-06,1,JPMorgan Chase,2029-01-28,275.0,7,9,5,9,3
S00892,Florida,Liberal Arts,2025-01-02,2028-06-06,142,1,3,39,2,4,2,1,8,5,1,Deloitte,2027-11-05,1,Amazon,2028-08-30,85.0,8,4,10,4,9
S00893,UCSD,Liberal Arts,2025-09-13,2028-10-23,152,1,1,28,2,6,2,1,9,4,0,,,1,Cisco,2029-04-14,173.0,7,8,8,10,7
S00894,UT Austin,Liberal Arts,2025-07-05,2028-10-12,154,1,3,30,2,4,3,1,9,5,0,,,0,,,,3,9,10,6,11
S00895,Michigan,Liberal Arts,2025-10-03,2028-11-10,161,1,4,41,3,2,1,1,3,2,1,General Electric,2028-07-24,1,Cisco,2028-12-19,39.0,7,15,4,11,6
S00896,Penn State,Liberal Arts,2025-10-08,2028-10-22,149,1,6,22,2,1,1,1,2,0,0,,,1,Intel,2029-06-16,237.0,6,8,4,3,11
S00897,Purdue,Liberal Arts,2024-08-05,2027-08-23,129,1,2,33,4,4,4,1,7,6,0,,,1,Deloitte,2028-02-02,163.0,5,8,10,5,4
S00898,Penn State,Liberal Arts,2025-04-28,2029-03-27,155,1,7,29,4,7,2,1,8,4,1,Tesla,2028-11-19,1,Apple,2029-11-12,230.0,5,10,9,3,4
S00899,Purdue,Liberal Arts,2024-10-24,2027-12-31,151,1,0,32,1,3,2,1,8,5,1,Deloitte,2027-06-06,1,Microsoft,2028-10-17,291.0,10,7,9,9,7
S00900,NYU,Liberal Arts,2025-01-07,2028-09-20,143,1,4,41,3,5,2,1,10,5,0,,,1,Pfizer,2028-10-25,35.0,3,4,11,4,8
S00901,Ohio State,Liberal Arts,2025-09-20,2029-09-04,157,1,4,38,5,1,2,1,4,4,0,,,0,,,,5,4,3,4,11
S00902,UT Austin,Liberal Arts,2025-06-10,2028-08-19,149,1,6,35,3,3,2,1,4,0,0,,,1,Amazon,2029-05-04,258.0,5,9,3,9,7
S00903,UT Austin,Liberal Arts,2025-08-02,2029-05-17,134,1,3,34,3,5,3,1,5,2,0,,,1,Johnson & Johnson,2029-08-29,104.0,10,8,5,3,12
S00904,Boston University,Liberal Arts,2025-05-10,2028-11-08,128,1,4,35,2,4,3,1,6,3,1,Apple,2028-07-31,1,Apple,2029-08-14,279.0,6,8,8,10,6
S00905,UCLA,Liberal Arts,2024-09-27,2028-04-03,158,1,6,44,2,6,2,1,7,2,1,Google,2027-11-06,1,Deloitte,2028-08-16,135.0,8,7,5,8,11
S00906,Georgia Tech,Liberal Arts,2025-02-01,2028-09-28,151,1,3,26,2,4,2,1,9,5,1,General Electric,2028-03-06,1,Google,2028-11-20,53.0,10,9,8,5,4
S00907,UCSD,Liberal Arts,2024-11-27,2028-01-18,140,1,1,38,2,3,2,1,8,3,0,,,1,Pfizer,2028-11-09,296.0,10,6,3,4,6
S00908,Michigan,Liberal Arts,2024-09-26,2028-07-18,157,0,4,31,3,3,1,1,7,3,1,EY,2027-12-02,1,Goldman Sachs,2028-11-14,119.0,10,9,6,5,7
S00909,UCSD,Liberal Arts,2025-01-22,2028-07-27,156,1,3,30,2,6,1,1,4,3,1,Pfizer,2027-11-30,1,Deloitte,2028-10-04,69.0,6,8,3,8,7
S00910,Michigan,Liberal Arts,2025-01-20,2028-05-13,158,1,7,44,2,4,2,1,8,4,0,,,1,Goldman Sachs,2029-03-03,294.0,12,6,7,9,11
S00911,Georgia Tech,Liberal Arts,2024-12-19,2028-08-24,155,1,3,35,3,3,2,1,5,3,1,General Electric,2028-01-24,0,,,,5,5,6,7,7
S00912,Purdue,Liberal Arts,2024-01-07,2027-09-19,127,1,3,42,3,3,2,1,5,1,0,,,0,,,,4,6,7,5,13
S00913,UT Austin,Liberal Arts,2025-03-26,2028-06-17,130,1,4,25,1,5,1,1,5,4,1,Microsoft,2028-01-21,1,Pfizer,2029-04-06,293.0,12,8,5,1,11
S00914,Michigan,Liberal Arts,2024-08-04,2027-10-19,143,1,4,39,2,4,1,1,2,0,1,Amazon,2027-06-04,1,EY,2028-05-21,215.0,5,7,11,12,7
S00915,Boston University,Liberal Arts,2024-05-01,2028-04-03,141,1,4,33,1,6,1,1,4,3,1,Goldman Sachs,2027-11-07,1,Johnson & Johnson,2028-10-19,199.0,3,9,9,3,7
S00916,UCLA,Liberal Arts,2025-05-08,2029-04-17,127,1,2,39,2,4,2,1,5,2,1,JPMorgan Chase,2028-09-17,1,EY,2029-09-01,137.0,4,8,8,8,4
S00917,UT Austin,Liberal Arts,2025-10-24,2029-05-21,152,1,2,36,3,6,2,1,11,6,0,,,1,Apple,2029-07-01,41.0,6,2,9,10,13
S00918,Arizona State U.,Liberal Arts,2024-05-10,2028-02-27,139,1,3,31,2,4,2,1,3,1,1,Amazon,2027-10-19,1,Google,2028-12-15,292.0,10,8,7,5,12
S00919,Purdue,Liberal Arts,2024-05-30,2027-06-27,142,1,5,36,3,5,2,1,6,2,0,,,1,Meta,2027-10-20,115.0,12,7,7,12,2
S00920,UT Austin,Liberal Arts,2025-06-13,2029-01-05,158,1,1,38,4,5,1,1,5,2,1,Pfizer,2028-05-16,1,General Electric,2029-02-13,39.0,4,5,4,1,3
S00921,Boston University,Liberal Arts,2025-11-08,2029-04-01,150,1,2,41,2,5,1,1,2,1,1,Apple,2028-12-11,0,,,,5,2,4,7,7
S00922,Florida,Liberal Arts,2025-09-13,2029-05-11,159,1,5,31,2,3,2,1,7,3,0,,,1,Amazon,2030-02-11,276.0,3,8,8,6,12
S00923,Ohio State,Liberal Arts,2025-02-24,2028-12-27,138,1,4,32,2,2,2,1,4,2,0,,,1,Intel,2029-04-09,103.0,7,7,6,9,6
S00924,Purdue,Liberal Arts,2024-07-05,2028-05-19,148,1,0,24,2,5,2,1,9,5,1,Meta,2027-10-12,1,Johnson & Johnson,2028-09-11,115.0,7,8,10,6,10
S00925,UCSD,Liberal Arts,2024-12-16,2028-08-04,154,1,2,35,3,6,2,1,10,2,1,Apple,2028-04-19,1,Goldman Sachs,2029-03-15,223.0,7,8,6,10,7
S00926,UT Austin,Liberal Arts,2024-04-21,2027-04-29,167,1,4,32,5,4,4,1,5,2,0,,,1,Deloitte,2027-09-09,133.0,6,10,11,8,4
